"date","accident","copd","cvd","death","inf","pneu","resp","city","dow","tmpd","tmax","tmin","dptp","rhum","pm10","pm25","o3","no2","so2","co","date_lag_1","date_lag_2","date_lag_3","date_lag_4","date_lag_5","accident_lag_1","accident_lag_2","accident_lag_3","accident_lag_4","accident_lag_5","copd_lag_1","copd_lag_2","copd_lag_3","copd_lag_4","copd_lag_5","cvd_lag_1","cvd_lag_2","cvd_lag_3","cvd_lag_4","cvd_lag_5","death_lag_1","death_lag_2","death_lag_3","death_lag_4","death_lag_5","inf_lag_1","inf_lag_2","inf_lag_3","inf_lag_4","inf_lag_5","pneu_lag_1","pneu_lag_2","pneu_lag_3","pneu_lag_4","pneu_lag_5","resp_lag_1","resp_lag_2","resp_lag_3","resp_lag_4","resp_lag_5","city_lag_1","city_lag_2","city_lag_3","city_lag_4","city_lag_5","dow_lag_1","dow_lag_2","dow_lag_3","dow_lag_4","dow_lag_5","tmpd_lag_1","tmpd_lag_2","tmpd_lag_3","tmpd_lag_4","tmpd_lag_5","tmax_lag_1","tmax_lag_2","tmax_lag_3","tmax_lag_4","tmax_lag_5","tmin_lag_1","tmin_lag_2","tmin_lag_3","tmin_lag_4","tmin_lag_5","dptp_lag_1","dptp_lag_2","dptp_lag_3","dptp_lag_4","dptp_lag_5","rhum_lag_1","rhum_lag_2","rhum_lag_3","rhum_lag_4","rhum_lag_5","pm10_lag_1","pm10_lag_2","pm10_lag_3","pm10_lag_4","pm10_lag_5","pm25_lag_1","pm25_lag_2","pm25_lag_3","pm25_lag_4","pm25_lag_5","o3_lag_1","o3_lag_2","o3_lag_3","o3_lag_4","o3_lag_5","no2_lag_1","no2_lag_2","no2_lag_3","no2_lag_4","no2_lag_5","so2_lag_1","so2_lag_2","so2_lag_3","so2_lag_4","so2_lag_5","co_lag_1","co_lag_2","co_lag_3","co_lag_4","co_lag_5","death_nextDay","month","year","weekend","week","dow_Sunday","dow_Monday","dow_Tuesday","dow_Wednesday","dow_Thursday","dow_Friday","dow_Saturday","month_Jan","month_Feb","month_Mar","month_Apr","month_May","month_Jun","month_Jul","month_Aug","month_Sep","month_Oct","month_Nov","month_Dec","is_tmax_high","is_treated","pair","death_sum3","id"
"1994-09-28",1,5,52,93,0,1,6,"chic","Wednesday",57,64,50,43.75,65.75,34.322743046,NA,10.591502727,22.235657661,3.1217430382,476.89399215,"1994-09-27","1994-09-26","1994-09-25","1994-09-24","1994-09-23",6,1,6,4,2,8,8,3,9,5,45,53,45,42,46,85,85,74,79,79,0,0,0,0,0,2,8,3,0,5,10,16,6,9,10,"chic","chic","chic","chic","chic","Tuesday","Monday","Sunday","Saturday","Friday",54,54.5,60.5,63.5,65,57,58,70,67,71,51,51,51,60,59,49.125,51.375,50.75,61.375,59.25,79.375,91.125,77.125,92,75.625,19.271269276,21.547414223,20.434208265,29.305537327,46.459972188,NA,NA,NA,NA,NA,5.857470207,8.858022727,16.029520266,11.178550768,11.231695482,14.806624303,25.9457716341,26.8498575276,24.085815106,32.89763905,1.3353732892,1.7417106331,0.9088826211,0.7408699152,2.3570011053,500.62394773,708.88707905,681.33568434,711.09515009,907.4659749,65,"Sep",1994,FALSE,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,22,263,225
"1996-06-03",10,5,46,88,0,6,11,"chic","Monday",60.5,66,55,52.375,79,18.606234869,NA,21.8117414299,18.56839457,3.4563152989,614.00450129,"1996-06-02","1996-06-01","1996-05-31","1996-05-30","1996-05-29",2,6,2,2,2,4,3,5,3,11,39,50,41,44,55,73,75,72,72,91,0,0,0,0,0,2,1,3,3,6,6,4,8,6,17,"chic","chic","chic","chic","chic","Sunday","Saturday","Friday","Thursday","Wednesday",67.5,62.5,57.5,51.5,51,78,74,73,65,59,57,51,42,38,43,57.142857143,64,50.375,34,34.875,67.285714286,98.375,62,48.125,59,20.211529016,56.574641461,41.5581579437,23.649156877,18.157571247,NA,NA,NA,NA,NA,40.605877689,30.989454341,31.437143916,23.6678107417,30.348316757,14.963199296,35.4458334054,33.4107724707,27.8068714778,23.431198807,3.4725919664,5.0402334296,5.4863797218,4.9759688201,3.13915863,512.84811346,835.879757436,1057.91900762,942.96561769,774.6109955,86,"Jun",1996,FALSE,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,23,236,226
"1996-06-24",3,9,54,92,0,2,11,"chic","Monday",68.5,79,58,57.75,87,30.215962004,NA,22.798262906,21.766467963,2.9575245389,740.43486301,"1996-06-23","1996-06-22","1996-06-21","1996-06-20","1996-06-19",8,3,2,2,2,4,2,4,3,1,37,42,43,37,50,68,68,75,72,80,0,0,0,0,0,1,2,4,6,5,5,4,8,9,6,"chic","chic","chic","chic","chic","Sunday","Saturday","Friday","Thursday","Wednesday",61,71,76.5,73.5,69.5,61,80,86,82,74,61,62,67,65,65,54,57.125,75.125,71,65.625,78,67.875,78.375,84.25,91.625,29.408630163,24.378794934,73.926871857,47.681415935,30.062348383,NA,NA,NA,NA,NA,28.6464238243,32.705449562,27.0055108083,27.420093646,20.6610552616,19.706625042,16.953733882,41.047201877,35.9575562454,29.7832465923,4.2348892393,4.3777357749,3.1843844297,3.8251037637,3.1802100385,899.105630625,809.5213708575,1443.60871732,1322.49359132,1262.67025866,97,"Jun",1996,FALSE,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,24,228,227
"1996-07-31",2,3,39,64,0,5,8,"chic","Wednesday",65.5,73,58,58.125,78.25,24.20480456,NA,12.589029286,24.334896757,4.0093382385,566.10471547,"1996-07-30","1996-07-29","1996-07-28","1996-07-27","1996-07-26",5,4,4,1,5,1,4,3,2,3,46,44,46,48,47,72,81,67,70,74,0,0,0,0,0,0,5,1,5,4,1,9,4,7,7,"chic","chic","chic","chic","chic","Tuesday","Monday","Sunday","Saturday","Friday",68.5,70,67.5,68.5,69.5,75,78,74,78,81,62,62,61,59,58,57.875,62.75,66.625,64.125,58.625,70.875,73.625,89.75,87.625,73.125,28.285714286,27.293804471,24.182304949,21.668568685,25.548887809,NA,NA,NA,NA,NA,16.442619941,22.3988824779,24.836199648,20.3436065599,16.380992169,26.8802761151,27.9617693854,24.21824291,21.321436311,22.384404605,3.0292358121,3.103636289,2.0134695449,4.6796156095,4.1934252315,715.91654502,743.01335365,724.63680686,791.71403457,648.99739609,64,"Jul",1996,FALSE,31,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,25,217,228
"1996-08-01",6,0,37,64,0,3,3,"chic","Thursday",66.5,75,58,59.875,72.625,30.187253498,NA,15.847706374,30.5678934639,3.8561398763,827.418267687,"1996-07-31","1996-07-30","1996-07-29","1996-07-28","1996-07-27",2,5,4,4,1,3,1,4,3,2,39,46,44,46,48,64,72,81,67,70,0,0,0,0,0,5,0,5,1,5,8,1,9,4,7,"chic","chic","chic","chic","chic","Wednesday","Tuesday","Monday","Sunday","Saturday",65.5,68.5,70,67.5,68.5,73,75,78,74,78,58,62,62,61,59,58.125,57.875,62.75,66.625,64.125,78.25,70.875,73.625,89.75,87.625,24.20480456,28.285714286,27.293804471,24.182304949,21.668568685,NA,NA,NA,NA,NA,12.589029286,16.442619941,22.3988824779,24.836199648,20.3436065599,24.334896757,26.8802761151,27.9617693854,24.21824291,21.321436311,4.0093382385,3.0292358121,3.103636289,2.0134695449,4.6796156095,566.10471547,715.91654502,743.01335365,724.63680686,791.71403457,81,"Aug",1996,FALSE,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,26,200,229
"1997-06-07",6,3,47,81,0,5,8,"chic","Saturday",58.5,62,55,55.375,91.75,14.572383124,NA,19.643811052,24.702278426,1.3983620476,627.64266417,"1997-06-06","1997-06-05","1997-06-04","1997-06-03","1997-06-02",1,3,2,1,2,5,5,1,3,2,48,49,38,42,42,79,79,72,70,69,0,0,0,0,0,7,6,3,3,2,12,11,4,6,4,"chic","chic","chic","chic","chic","Friday","Thursday","Wednesday","Tuesday","Monday",63.5,62,59,61.5,58,69,76,72,69,65,58,48,46,54,51,58.75,56,47.5,52.625,54.5,88.5,67.25,53,73,84,47.641199318,47.607678339,28.525260756,25.805575552,17.549986027,NA,NA,NA,NA,NA,22.3652198352,29.2405335545,28.5770389892,28.8544355994,28.200887944,28.5072400549,37.141483161,34.6832679971,20.163780634,19.772202359,1.901382955,5.8003729214,3.7545132595,1.6725468957,1.0645058272,644.57192507,942.22235748,867.274033392,441.85704117,538.81592007,75,"Jun",1997,TRUE,23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,27,239,230
"1997-06-08",NA,2,45,75,0,3,5,"chic","Sunday",61,70,52,48.625,68.5,19.5971084,NA,39.023418947,19.218483039,2.6702229936,494.87068347,"1997-06-07","1997-06-06","1997-06-05","1997-06-04","1997-06-03",6,1,3,2,1,3,5,5,1,3,47,48,49,38,42,81,79,79,72,70,0,0,0,0,0,5,7,6,3,3,8,12,11,4,6,"chic","chic","chic","chic","chic","Saturday","Friday","Thursday","Wednesday","Tuesday",58.5,63.5,62,59,61.5,62,69,76,72,69,55,58,48,46,54,55.375,58.75,56,47.5,52.625,91.75,88.5,67.25,53,73,14.572383124,47.641199318,47.607678339,28.525260756,25.805575552,NA,NA,NA,NA,NA,19.643811052,22.3652198352,29.2405335545,28.5770389892,28.8544355994,24.702278426,28.5072400549,37.141483161,34.6832679971,20.163780634,1.3983620476,1.901382955,5.8003729214,3.7545132595,1.6725468957,627.64266417,644.57192507,942.22235748,867.274033392,441.85704117,82,"Jun",1997,TRUE,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,28,235,231
"1997-07-23",2,2,31,76,0,5,7,"chic","Wednesday",69,73,65,59.75,72.875,25.045568508,NA,29.6199170512,21.870786659,1.1987910246,748.21931275,"1997-07-22","1997-07-21","1997-07-20","1997-07-19","1997-07-18",2,4,2,10,4,4,6,0,4,2,44,32,51,57,47,67,73,78,84,73,0,0,0,0,0,4,3,9,2,5,8,9,9,6,7,"chic","chic","chic","chic","chic","Tuesday","Monday","Sunday","Saturday","Friday",69,72,76.5,74.5,79,71,79,88,82,88,67,65,65,67,70,64.375,65.125,71.625,60.625,69.125,85.375,94.875,68.875,67.5,94.5,21.056587792,26.735520632,38.1667806297,21.16678063,55.12382693,NA,NA,NA,NA,NA,26.2853404691,29.5803985942,34.591991707,28.4589007369,19.021799435,17.541806623,22.050961484,20.7306661,16.316495257,39.802105967,1.4703356917,1.4873529746,3.060753147,2.068103209,4.7907391845,701.04827837,712.77877277,655.18161417,645.72854447,972.42008289,86,"Jul",1997,FALSE,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,29,216,232
"1997-07-05",8,5,41,78,0,5,10,"chic","Saturday",65.5,77,54,50.75,50.875,15.044435212,NA,19.711972876,19.113771201,5.734841331,773.092738,"1997-07-04","1997-07-03","1997-07-02","1997-07-01","1997-06-30",1,4,4,5,4,4,3,2,3,2,40,45,41,51,61,76,74,75,85,83,0,0,0,0,0,7,3,3,5,5,11,6,5,8,7,"chic","chic","chic","chic","chic","Friday","Thursday","Wednesday","Tuesday","Monday",61.5,68.5,79.5,77.5,76,66,74,89,89,83,57,63,70,66,69,51.875,54.25,55.75,68.625,69.25,68.75,61.375,53,65.375,90.875,10.033446202,23.394847756,58.030698952,45.985514486,34.947003578,NA,NA,NA,NA,NA,9.148545689,16.66064783,28.5605127567,36.379214091,18.077341408,16.287271823,14.207521448,19.681066246,35.0520356139,35.4171819542,3.8583372622,6.0597491129,3.5459187349,3.865478053,2.0227584355,822.3455332668,768.42931329,670.38165627,1223.50575383,836.016325985,75,"Jul",1997,TRUE,27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,30,228,233
"1998-06-15",1,5,42,52,0,4,9,"chic","Monday",70,78,61,58.7,NA,24.56701102,18.4587270338,27.1640466802,22.967144288,3.2653972543,856.636957186,"1998-06-14","1998-06-13","1998-06-12","1998-06-11","1998-06-10",2,7,4,3,2,5,2,2,5,5,41,48,47,39,39,70,77,80,73,81,0,0,0,0,0,3,4,6,2,5,8,6,8,7,10,"chic","chic","chic","chic","chic","Sunday","Saturday","Friday","Thursday","Wednesday",67,69,74,68,68,76,78,84,76,75,58,60,64,60,60,57.5,58.2,61.5,65.8,58,NA,NA,NA,NA,NA,28.630371901,16.756711956,22.655165287,37.7019972455,38.3182317647,19.0587270338,14.558727034,10.758727034,22.1587270338,26.5753483652,27.26768385,31.835332979,30.7699382606,17.505278561,21.1802838261,28.0985836989,24.325965204,20.4377772,28.1231292844,26.6099886785,4.9730346833,4.1129931482,4.449436311,2.1663213089,4.4741860737,889.96946331,806.6779869,606.69320759,815.746447392,904.44054398,76,"Jun",1998,FALSE,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,31,199,234
"1998-06-16",7,4,41,76,0,2,6,"chic","Tuesday",70,80,59,61.2,NA,40.0753198581,13.525348365,13.79020052,32.1703156973,6.1303435971,1236.20586373,"1998-06-15","1998-06-14","1998-06-13","1998-06-12","1998-06-11",1,2,7,4,3,5,5,2,2,5,42,41,48,47,39,52,70,77,80,73,0,0,0,0,0,4,3,4,6,2,9,8,6,8,7,"chic","chic","chic","chic","chic","Monday","Sunday","Saturday","Friday","Thursday",70,67,69,74,68,78,76,78,84,76,61,58,60,64,60,58.7,57.5,58.2,61.5,65.8,NA,NA,NA,NA,NA,24.56701102,28.630371901,16.756711956,22.655165287,37.7019972455,18.4587270338,19.0587270338,14.558727034,10.758727034,22.1587270338,27.1640466802,27.26768385,31.835332979,30.7699382606,17.505278561,22.967144288,28.0985836989,24.325965204,20.4377772,28.1231292844,3.2653972543,4.9730346833,4.1129931482,4.449436311,2.1663213089,856.636957186,889.96946331,806.6779869,606.69320759,815.746447392,68,"Jun",1998,FALSE,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,32,198,235
"1998-06-04",3,1,42,85,0,4,5,"chic","Thursday",56,65,47,37.7,NA,26.574958112,6.275348363,22.1732181039,25.6297612171,4.799791939,789.5385352919,"1998-06-03","1998-06-02","1998-06-01","1998-05-31","1998-05-30",2,7,0,3,6,1,1,5,2,1,38,42,36,50,57,50,70,77,93,94,0,0,0,0,0,2,0,3,7,6,3,1,8,9,7,"chic","chic","chic","chic","chic","Wednesday","Tuesday","Monday","Sunday","Saturday",55,63,63,70,73,61,78,74,82,87,48,47,51,57,58,45.7,50.7,45.7,60.2,62.7,NA,NA,NA,NA,NA,23.081060607,38.1030991739,28.437316151,34.2066804404,60.23422865,6.158727033,6.858727033,9.058727034,9.458727034,17.9587270338,13.018402049,24.4881655577,25.4868917002,37.703093559,32.141614455,25.4679601134,23.489112077,23.169548828,12.487807754,27.5241686421,6.2033114381,5.1486978148,6.8293686323,2.4150310292,6.8953875555,804.368793545,627.83818499,627.55686849,431.20470559,875.803739878,70,"Jun",1998,FALSE,23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,33,205,236
"1998-08-13",9,5,36,73,0,3,8,"chic","Thursday",71,80,62,60.2,NA,40.0099010135,22.0650262464,30.8704768282,28.9481213321,4.0959910407,993.41334795,"1998-08-12","1998-08-11","1998-08-10","1998-08-09","1998-08-08",4,7,3,2,5,2,2,0,4,2,39,49,30,33,25,82,71,68,60,61,0,0,0,0,0,11,6,3,3,4,13,8,3,7,6,"chic","chic","chic","chic","chic","Wednesday","Tuesday","Monday","Sunday","Saturday",70,71,76,77,77,79,78,88,86,83,61,63,64,68,70,60.9,63.4,68.5,70.1,70.7,NA,NA,NA,NA,NA,31.164059086,36.4965634774,35.2871970862,36.2322549247,33.303726012,19.8612977599,NA,NA,32.129385965,NA,28.8401954444,23.3655676951,27.5290892456,20.84949556,18.396289987,16.856044094,16.883648395,24.517826704,23.682485445,20.195735574,2.7359996711,2.238367977,3.1072394579,3.5238899761,1.4709080269,625.17088728,770.75663381,678.94694584,626.78938745,611.03791227,74,"Aug",1998,FALSE,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,34,226,237
"1999-06-16",8,2,46,75,0,9,11,"chic","Wednesday",61,68,54,44.7,NA,17.211630033,NA,26.5733348815,18.249213812,2.8173416908,503.98823167,"1999-06-15","1999-06-14","1999-06-13","1999-06-12","1999-06-11",3,3,2,7,7,4,3,4,7,1,53,47,47,36,40,68,75,85,65,60,0,0,0,0,0,3,5,5,2,3,7,8,9,9,4,"chic","chic","chic","chic","chic","Tuesday","Monday","Sunday","Saturday","Friday",58,66,65,75,78,63,75,71,82,90,52,56,59,67,66,37.9,55,63.5,68.2,67.5,NA,NA,NA,NA,NA,5.181410253,10.060531133,17.120970693,39.0880036627,46.467478813,NA,NA,NA,34.792092352,32.561106096,24.0131829249,23.2518198956,25.6031815212,37.818131424,30.2612638905,12.742579765,16.629162785,21.693755683,32.128800727,36.626899182,1.5482389287,3.0179756222,1.7160547107,4.0443106372,4.3240314621,444.85923657,556.91079117,645.39937687,732.59404544,738.93545961,66,"Jun",1999,FALSE,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,35,218,238
"1999-08-20",3,1,32,64,0,5,6,"chic","Friday",67,77,57,57.2,NA,16.608333333,NA,21.739878331,21.226949522,4.3175474063,760.59939364,"1999-08-19","1999-08-18","1999-08-17","1999-08-16","1999-08-15",5,1,10,5,3,0,3,1,1,5,28,32,52,42,27,56,68,90,66,60,0,0,0,0,0,2,5,9,1,1,2,8,10,2,6,"chic","chic","chic","chic","chic","Thursday","Wednesday","Tuesday","Monday","Sunday",68,67,75,73,66,74,73,86,86,80,62,60,64,60,52,62.3,62.7,60.6,57.9,54.4,NA,NA,NA,NA,NA,14.572716893,36.6412100453,33.6165525111,36.8486385747,13.487785383,12,NA,NA,21.2840753681,NA,22.005726706,5.039963028,26.3487066272,26.9201903459,17.899592569,17.067195228,37.173351724,26.241715676,30.805701233,21.913948484,2.8157264333,5.0626396755,6.5473149182,7.9877199974,5.3881051221,684.59738317,1152.58004999,779.61573355,881.967909308,1190.06617114,69,"Aug",1999,FALSE,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,36,188,239
"2000-07-20",5,0,41,76,0,2,2,"chic","Thursday",67,75,59,56.3,NA,38.384389671,9.992746966,16.07889471,25.507280127,4.7369487967,599.20995268,"2000-07-19","2000-07-18","2000-07-17","2000-07-16","2000-07-15",6,4,6,7,7,1,3,3,9,2,36,38,37,35,40,56,69,65,67,75,0,0,0,0,0,0,0,4,4,5,1,3,7,13,7,"chic","chic","chic","chic","chic","Wednesday","Tuesday","Monday","Sunday","Saturday",63,66,77,73,73,69,71,88,84,80,56,61,65,62,66,53.9,54.3,63.4,57.7,60.1,NA,NA,NA,NA,NA,14.384389673,18.384389673,31.036344948,20.384389673,18.384389673,6.600787784,4.844864764,12.484746308,14.944864766,8.644864766,18.643706653,20.178705365,21.6615283527,21.586055579,26.0467146105,12.904194963,9.331455233,25.71703305,21.77953305,13.780880343,1.0438657927,1.1865455057,4.6453885327,4.8715752062,1.4816446017,543.86164808,450.35985998,643.07952168,649.09174408,528.70898448,72,"Jul",2000,FALSE,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,37,201,240
"2000-07-24",5,7,35,83,0,4,11,"chic","Monday",66,79,53,53.6,NA,31.384389671,11.339709271,29.2019855791,18.787061825,4.2153104217,704.71866544,"2000-07-23","2000-07-22","2000-07-21","2000-07-20","2000-07-19",2,6,6,5,6,8,6,6,0,1,40,40,40,41,36,79,65,72,76,56,0,0,0,0,0,2,3,1,2,0,10,9,7,2,1,"chic","chic","chic","chic","chic","Sunday","Saturday","Friday","Thursday","Wednesday",63,63,67,67,63,73,72,75,75,69,52,53,58,59,56,49.7,53.9,51.1,56.3,53.9,NA,NA,NA,NA,NA,18.235364803,17.384389673,16.384389673,38.384389671,14.384389673,5.641155564,7.256710796,8.156710796,9.992746966,6.600787784,16.458590915,16.221724542,15.32244846,16.07889471,18.643706653,14.491479393,15.345726113,23.75729534,25.507280127,12.904194963,0.743356068700001,1.3683560687,4.5215752067,4.7369487967,1.0438657927,471.43217498,508.93217498,665.87661938,599.20995268,543.86164808,76,"Jul",2000,FALSE,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,38,227,241
"1987-06-23",4,2,73,106,0,6,8,"la","Tuesday",67.75,73,64,60,83.125,NA,NA,44.977076064,38.877811952,1.5043427105,635.6816572,"1987-06-22","1987-06-21","1987-06-20","1987-06-19","1987-06-18",4,9,NA,3,10,11,8,9,7,3,68,76,80,81,68,116,103,117,108,95,0,0,0,0,0,9,7,4,3,5,20,15,13,10,8,"la","la","la","la","la","Monday","Sunday","Saturday","Friday","Thursday",68.25,66,64.75,65.75,65.5,78,72,70,74,73,62,60,58,58,58,60.75,57.6875,55.5625,56.125,56,79.75,76.4375,75,76.25,74.875,NA,NA,56.1576354676,64,NA,NA,NA,NA,NA,NA,46.45435296,43.312684669,34.971767103,31.1247868653,31.4055509994,40.173046008,26.11843525,28.72829211,41.650600651,41.845025769,0.9985190405,0.2080482265,0.4718083855,1.7809689215,3.2752539118,797.5278625,318.7424856,440.9632226,921.1554427,994.5623061,99,"Jun",1987,FALSE,26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,39,325,242
"1987-07-17",5,9,84,106,0,5,14,"la","Friday",65.5,71,60,58.125,77.25,NA,NA,22.207192088,22.395234077,-0.1531388212,281.8972508,"1987-07-16","1987-07-15","1987-07-14","1987-07-13","1987-07-12",5,6,6,6,8,3,3,7,8,6,74,68,77,81,78,100,100,104,104,99,0,0,0,0,0,5,2,6,4,4,8,5,13,12,10,"la","la","la","la","la","Thursday","Wednesday","Tuesday","Monday","Sunday",65.75,66.75,69.75,68.5,70,70,70,81,82,82,62,63,62,61,63,61.0625,61.1875,61,60.75,59.8125,88.8125,86.3125,82.3125,80.375,78.75,NA,NA,53.9596674873,NA,NA,NA,NA,NA,NA,NA,25.2887170902,33.6475038325,39.845787629,34.09530196,40.854219185,29.751452779,37.78144038,42.636612682,45.8052621579,32.270374364,-0.0810381692000002,0.7715558303,2.3072960446,2.7422998581,0.5632106161,391.1105478,654.3662746,605.975367,892.0606267,417.0007654,82,"Jul",1987,FALSE,29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,40,306,243
"1987-07-27",8,6,82,119,0,0,6,"la","Monday",69.5,78,62,62.375,81.25,NA,NA,39.233040175,43.1583829557,3.270670568,957.1054336,"1987-07-26","1987-07-25","1987-07-24","1987-07-23","1987-07-22",6,7,6,4,5,7,5,7,5,5,72,70,73,73,66,105,103,103,103,103,0,0,0,0,0,5,6,8,4,7,12,11,15,9,12,"la","la","la","la","la","Sunday","Saturday","Friday","Thursday","Wednesday",69.25,67.75,68.5,68,67,79,79,79,81,76,61,60,61,59,60,60,61.25,59.4375,58.375,58.625,71.1875,76.75,75.9375,73.875,75.3125,43.623152709,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.202622148,44.361766047,35.615326661,28.280989137,19.845694586,43.7861881806,44.5806949607,44.1974130353,40.528293562,30.37560608,3.3748574794,3.3841352177,2.0640615363,2.2304883667,0.7322852905,1134.634809,1166.0352753,1178.3030545,978.9169697,712.7188028,97,"Jul",1987,FALSE,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,41,327,244
"1987-07-22",5,5,66,103,0,7,12,"la","Wednesday",67,76,60,58.625,75.3125,NA,NA,19.845694586,30.37560608,0.7322852905,712.7188028,"1987-07-21","1987-07-20","1987-07-19","1987-07-18","1987-07-17",7,6,7,3,5,8,5,6,7,9,81,74,58,68,84,108,99,103,82,106,0,0,0,0,0,8,2,5,10,5,16,7,11,17,14,"la","la","la","la","la","Tuesday","Monday","Sunday","Saturday","Friday",67.5,66.75,67.75,67.75,65.5,76,76,82,76,71,61,60,58,62,60,55.3125,56,57.125,56.6875,58.125,66.5,71.625,72.3125,71.375,77.25,NA,38.240189531,NA,NA,NA,NA,NA,NA,NA,NA,20.050250275,20.515265086,37.750549906,32.4784892626,22.207192088,26.101880344,43.3963007703,34.885979449,26.232067411,22.395234077,0.7942575351,2.302603495,1.0664550903,0.1649350203,-0.1531388212,389.6640635,1286.5857772,874.9157596,433.8561229,281.8972508,103,"Jul",1987,FALSE,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,42,310,245
"1988-07-01",4,4,71,99,0,6,10,"la","Friday",68,74,63,59.8125,81.5625,NA,NA,52.386691644,41.054288161,0.1983793307,586.5276557,"1988-06-30","1988-06-29","1988-06-28","1988-06-27","1988-06-26",6,2,5,9,8,6,5,3,6,4,73,71,64,66,71,112,116,90,106,105,0,0,0,0,0,8,8,8,7,4,14,13,11,13,8,"la","la","la","la","la","Thursday","Wednesday","Tuesday","Monday","Sunday",68.5,67.25,68.25,68.75,70.75,73,73,73,76,86,64,63,64,62,61,60.5,60.875,60.75,61.3125,58.625,82.625,84.25,81.125,78,67.75,NA,NA,NA,NA,33.214607901,NA,NA,NA,NA,13.87857827,52.172683282,38.794056597,34.210401757,39.473788857,42.943183884,36.953408059,39.101862845,34.044823267,43.568250042,35.594145658,0.8997021646,3.0087836684,1.6951776731,3.6130914042,1.6035822543,502.2263786,482.7658732,209.7258688,682.3436588,489.8282568,93,"Jul",1988,FALSE,26,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,43,327,246
"1988-07-11",4,5,74,111,0,9,14,"la","Monday",68.75,74,64,59.625,76.125,NA,NA,38.779737436,22.336296546,-0.833391354,247.6665255,"1988-07-10","1988-07-09","1988-07-08","1988-07-07","1988-07-06",10,8,8,5,6,6,5,5,7,9,64,52,72,72,61,93,76,106,103,101,0,0,0,0,0,2,1,5,7,4,8,6,10,14,13,"la","la","la","la","la","Sunday","Saturday","Friday","Thursday","Wednesday",68,68.25,70.25,71.5,71.25,72,76,84,84,83,63,62,62,63,63,59.4375,60.1875,59.6875,60.25,57.6875,79.9375,78.5,77.9375,73.5,62.9375,NA,NA,59.8190413031,NA,NA,NA,NA,22.861064146,NA,NA,41.984574792,45.920850596,37.665645075,38.141728046,41.298128983,20.646357296,32.739301596,38.645478487,43.5351097817,49.0964074992,-0.7080324456,0.2675441134,1.8842970429,2.7000265482,2.1089459064,221.108247,646.9687131,664.3006334,819.493156,1075.9215345,96,"Jul",1988,FALSE,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,44,280,247
